Starting...
Timestamp	Priority	Depth	Size	Code	URL
2024-09-26 16:40:21.723472	1	0	284878	200	https://www.sharesies.nz
2024-09-26 16:40:21.914894	1	0	1553306	200	https://www.nzherald.co.nz/rotorua-daily-post
2024-09-26 16:40:22.403427	1	0	90786	200	https://psdigital.co.nz
2024-09-26 16:40:23.219735	1	0	1034835	200	https://www.restauranthub.co.nz/rh2
2024-09-26 16:40:23.489828	1	0	72545	200	https://www.pmgfunds.co.nz
2024-09-26 16:40:23.804761	1	0	47249	200	https://www.moca.co.nz
2024-09-26 16:40:24.249498	1	0	135225	200	https://www.safe-t-tec.co.nz
2024-09-26 16:40:24.404112	1	0	93390	200	https://legendlife.co.nz
2024-09-26 16:40:24.514409	1	0	114760	200	https://www.thecatalogue.co.nz
2024-09-26 16:40:25.288032	1	0	1005046	200	https://www.wakatipucommunityfoundation.co.nz
2024-09-26 16:40:25.449453	1	0	1326	200	https://members.tia.org.nz/s
2024-09-26 16:40:25.671984	1	0	41909	200	https://www.theweekendsun.co.nz
2024-09-26 16:40:27.125030	1	0	131342	200	https://www.westpac.co.nz
2024-09-26 16:40:27.422408	2	1	2992	200	https://bbb2.nzoss.nz/rooms/nzo-yic-gz4-hnq
2024-09-26 16:40:27.614740	2	1	125876	200	https://businessdesk.co.nz/7am-Headlines-from-BusinessDesk
2024-09-26 16:40:27.664137	1	0	457194	200	https://www.quest.net.nz
2024-09-26 16:40:27.698383	2	1	195446	200	https://businessdesk.co.nz/about
2024-09-26 16:40:27.712976	1	0	196552	200	https://status.westpac.co.nz
2024-09-26 16:40:27.935436	1	0	48895	200	https://communityfoundations.org.nz
2024-09-26 16:40:27.955189	2	1	127617	200	https://businessdesk.co.nz/advertise-on-businessdesk
2024-09-26 16:40:29.170292	1	0	141427	200	https://platocreative.co.nz
2024-09-26 16:40:29.774236	2	2	179783	200	https://businessdesk.co.nz/art
2024-09-26 16:40:30.688527	1	0	223591	200	https://investmentnews.co.nz
2024-09-26 16:40:32.005401	2	3	170624	200	https://businessdesk.co.nz/article/culture/amp-embraces-a-new-worldview-maori-culture
2024-09-26 16:40:35.380513	2	1	154289	200	https://businessdesk.co.nz/article/law-regulation/five-days-to-submit-on-oil-and-gas-bill
2024-09-26 16:40:35.591076	2	1	155022	200	https://businessdesk.co.nz/article/markets/arvida-takeover-approved-another-listing-bites-the-dust
2024-09-26 16:40:40.091596	2	1	154822	200	https://businessdesk.co.nz/article/news-in-brief/metservice-to-be-folded-into-niwa
2024-09-26 16:40:40.120902	2	1	155062	200	https://businessdesk.co.nz/article/news-in-brief/another-northland-solar-farm-gains-consent
2024-09-26 16:40:40.162913	2	1	154847	200	https://businessdesk.co.nz/article/news-in-brief/complaint-upheld-against-ctv-building-engineering-company-owner
2024-09-26 16:40:45.913721	2	1	155543	200	https://businessdesk.co.nz/article/primary-sector/more-than-600-jobs-on-the-line-as-alliance-workers-meet-in-timaru
2024-09-26 16:40:48.738544	2	2	154128	200	https://businessdesk.co.nz/article/retail/sales-slump-11-at-kathmandu-owner-kmd-brands
2024-09-26 16:40:50.702840	2	3	181523	200	https://businessdesk.co.nz/article/the-life/as-good-as-gold-goldie-portraits-in-a-league-of-their-own
2024-09-26 16:40:50.910420	2	3	172863	200	https://businessdesk.co.nz/article/the-life/bragging-rights-investment-is-driving-nft-art-prices-sky-high
2024-09-26 16:40:50.938676	2	3	168441	200	https://businessdesk.co.nz/article/the-life/change-of-scene-a-look-at-john-barnetts-new-online-art-buying-platform
2024-09-26 16:40:51.487359	2	3	171462	200	https://businessdesk.co.nz/article/the-life/clearing-house-banks-art-treasures-go-under-the-hammer
2024-09-26 16:40:51.509029	2	3	177074	200	https://businessdesk.co.nz/article/the-life/controversy-and-growth-the-auckland-art-scene-in-the-1990s
2024-09-26 16:40:51.607799	2	3	153613	200	https://businessdesk.co.nz/article/news-in-brief/luxon-seeking-new-chief-press-secretary
2024-09-26 16:40:51.941509	2	3	173904	200	https://businessdesk.co.nz/article/the-life/gold-rush-its-boom-times-in-the-australia-art-market
2024-09-26 16:40:52.190226	1	0	190663	200	https://www.artfull.co.nz
2024-09-26 16:40:52.504074	2	3	170970	200	https://businessdesk.co.nz/article/the-life/fair-share-art-buying-groups-are-a-smart-way-to-build-a-collection
2024-09-26 16:40:52.525194	2	3	172917	200	https://businessdesk.co.nz/article/the-life/hammer-time-inside-nzs-record-breaking-art-auction
2024-09-26 16:40:53.047161	2	3	176014	200	https://businessdesk.co.nz/article/the-life/old-gold-what-to-buy-in-the-nz-colonial-art-market
2024-09-26 16:40:53.688999	2	3	171531	200	https://businessdesk.co.nz/article/the-life/smart-money-why-investors-are-paying-attention-to-women-artists
2024-09-26 16:40:54.494350	2	3	174781	200	https://businessdesk.co.nz/article/the-life/ups-and-downs-ralph-hotere-and-the-art-market-1
2024-09-26 16:40:54.538784	2	3	180765	200	https://businessdesk.co.nz/article/the-life/the-bottom-line-what-we-learnt-from-the-art-world-in-2021
2024-09-26 16:40:54.614051	2	1	145147	200	https://businessdesk.co.nz/best-of-bd-2023
2024-09-26 16:40:54.789006	2	3	168849	200	https://businessdesk.co.nz/article/the-life/want-to-own-a-banksy-and-a-warhol-become-a-shareholder
2024-09-26 16:40:55.689724	1	0	31984	200	https://www.copyright.co.nz
2024-09-26 16:40:57.042089	1	0	20228	200	https://support.copyright.co.nz/portal/en/home
2024-09-26 16:41:00.458455	2	2	157191	200	https://businessdesk.co.nz/budget-2024
2024-09-26 16:41:04.688934	2	1	187348	200	https://businessdesk.co.nz/business
2024-09-26 16:41:11.097180	2	2	190341	200	https://businessdesk.co.nz/business-of-tech
2024-09-26 16:41:11.206711	2	1	182138	200	https://businessdesk.co.nz/business-advice
2024-09-26 16:41:12.165344	2	3	176812	200	https://businessdesk.co.nz/article/technology/business-of-tech-could-ai-fix-nzs-ailing-health-system
2024-09-26 16:41:12.340195	2	2	171566	200	https://businessdesk.co.nz/article/business-advice/the-fail-file-kiri-barfoot-director-of-barfoot-thompson
2024-09-26 16:41:12.522246	2	2	165017	200	https://businessdesk.co.nz/article/business-advice/the-value-of-understanding-the-cultural-concepts-behind-maori-business
2024-09-26 16:41:12.575698	1	0	331669	200	https://newsroom.co.nz
2024-09-26 16:41:12.901740	1	0	106972	200	https://donations.newsroom.co.nz
2024-09-26 16:41:12.921607	1	0	151403	200	https://www.rnz.co.nz
2024-09-26 16:41:12.951896	2	3	148681	200	https://businessdesk.co.nz/article/news-in-brief/business-of-tech-podcast-the-benefits-of-rocket-fishing-with-rocket-labs-peter-beck
2024-09-26 16:41:13.401249	1	0	87783	200	https://www.scoop.co.nz
2024-09-26 16:41:13.493147	1	0	250591	200	https://www.auckland.ac.nz/en.html
2024-09-26 16:41:15.222047	1	0	9867	200	https://guide.auckland.ac.nz
2024-09-26 16:41:15.273836	1	0	11078	200	https://www.sky.co.nz
2024-09-26 16:41:15.473038	1	0	53149	200	https://info.scoop.co.nz
2024-09-26 16:41:16.945310	1	0	13530	200	https://courseoutline.auckland.ac.nz/dco
2024-09-26 16:41:16.997722	1	0	220167	200	https://www.auckland.ac.nz/en/about-us/about-the-university/identity-and-access-management/iam.html
2024-09-26 16:41:17.155002	1	0	8887	200	https://newsagent.scoop.co.nz
2024-09-26 16:41:17.855986	1	0	94438	200	https://learningessentials.auckland.ac.nz
2024-09-26 16:41:17.896589	1	0	7214	200	https://iam.auckland.ac.nz/profile/SAML2/Redirect/SSO
2024-09-26 16:41:19.203362	1	0	1625	200	https://profiles.auckland.ac.nz
2024-09-26 16:41:20.059733	1	0	6009	200	https://research-hub.auckland.ac.nz
2024-09-26 16:41:21.368816	1	0	10269	200	https://unievents.auckland.ac.nz
2024-09-26 16:41:23.368211	1	0	135685	200	https://www.cie.auckland.ac.nz
2024-09-26 16:41:24.679711	1	0	353543	200	https://thedig.nz
2024-09-26 16:41:24.687750	1	0	59390	200	https://www.calendar.auckland.ac.nz/en.html
2024-09-26 16:41:26.006416	1	0	249556	200	https://www.auckland.ac.nz/en/giving.html
2024-09-26 16:41:27.484095	1	0	93364	200	https://www.theinsideword.ac.nz
2024-09-26 16:41:32.476053	1	0	170629	200	https://www.uniservices.co.nz
2024-09-26 16:41:34.981888	2	2	172613	200	https://businessdesk.co.nz/article/law-regulation/directors-in-the-health-and-safety-spotlight-its-not-just-someone-elses-job
2024-09-26 16:41:39.474755	2	3	179479	200	https://businessdesk.co.nz/article/technology/business-of-tech-could-ai-unlock-truly-personalised-education
2024-09-26 16:41:39.498170	2	3	180775	200	https://businessdesk.co.nz/article/technology/business-of-tech-from-halter-to-supie-14-years-of-startup-wins-and-losses
2024-09-26 16:41:39.700748	2	3	178446	200	https://businessdesk.co.nz/article/technology/business-of-tech-media-isnt-dying-its-catching-up
2024-09-26 16:41:40.106093	2	3	179154	200	https://businessdesk.co.nz/article/technology/business-of-tech-podcast-2degrees-ceo-on-keeping-telco-competitive
2024-09-26 16:41:40.131773	2	3	177422	200	https://businessdesk.co.nz/article/technology/business-of-tech-podcast-a-mixed-view-on-vr-ai-trust-plummeting
2024-09-26 16:41:40.198928	2	3	180255	200	https://businessdesk.co.nz/article/technology/business-of-tech-gentracks-taming-of-the-wild-new-energy-market
2024-09-26 16:41:40.555640	2	3	179604	200	https://businessdesk.co.nz/article/technology/business-of-tech-podcast-ai-is-changing-search-will-your-business-be-ready
2024-09-26 16:41:40.566493	2	3	178371	200	https://businessdesk.co.nz/article/technology/business-of-tech-nz-software-companies-should-start-in-the-us
2024-09-26 16:41:40.587675	2	3	182682	200	https://businessdesk.co.nz/article/technology/business-of-tech-podcast-is-the-ai-for-business-mini-mba-any-good
2024-09-26 16:41:40.641090	1	0	2884	200	https://www.stuff.co.nz
2024-09-26 16:41:40.851558	1	0	196044	200	https://www.reseller.co.nz
2024-09-26 16:41:41.154962	2	3	180319	200	https://businessdesk.co.nz/article/technology/business-of-tech-podcast-mfat-bungles-it-project-building-nzs-digital-twin
2024-09-26 16:41:41.290388	1	0	31475	200	https://www.atlasdigital.nz
2024-09-26 16:41:41.310444	2	3	178433	200	https://businessdesk.co.nz/article/technology/business-of-tech-podcast-quantums-coming-will-you-be-ready
2024-09-26 16:41:42.014291	2	3	179310	200	https://businessdesk.co.nz/article/technology/business-of-tech-podcast-stories-of-nzs-tech-excellence-and-science-hopes
2024-09-26 16:41:42.037372	2	3	179144	200	https://businessdesk.co.nz/article/technology/business-of-tech-podcast-rod-drury-on-his-post-xero-life-as-nzs-fixer
2024-09-26 16:41:42.073817	2	3	178234	200	https://businessdesk.co.nz/article/technology/business-of-tech-podcast-the-art-of-startup-valuation-and-equity-allocation
2024-09-26 16:41:42.145408	1	0	52557	200	https://resources.reseller.co.nz
2024-09-26 16:41:42.200855	1	0	132516	200	https://www.tend.nz
2024-09-26 16:41:42.671443	1	0	58782	200	https://mahi.tend.nz
2024-09-26 16:41:42.679554	1	0	67171	200	https://www.voxpop.nz
2024-09-26 16:41:42.780044	1	0	81205	200	https://theraise.atlasdigital.nz
2024-09-26 16:41:43.067570	1	0	121235	200	https://www.iod.org.nz
2024-09-26 16:41:43.427270	1	0	45985	200	https://www.newshub.co.nz/home.html
2024-09-26 16:41:43.746477	1	0	80450	200	https://www.kordia.co.nz
2024-09-26 16:41:43.895825	1	0	18586	200	https://www.seetomorrowfirst.nz
2024-09-26 16:41:44.119696	1	0	2546	200	https://www.thepress.co.nz
2024-09-26 16:41:44.181734	1	0	85493	200	https://support.tend.nz/hc/en-au
2024-09-26 16:41:44.189513	1	0	67271	200	https://www.hitech.org.nz
2024-09-26 16:41:45.064206	1	0	1219882	200	https://bestawards.co.nz
2024-09-26 16:41:45.139739	1	0	72129	200	https://www.dentons.co.nz
2024-09-26 16:41:45.313764	1	0	206920	200	https://comfi.co.nz
2024-09-26 16:41:45.330511	1	0	171048	200	https://bremworth.co.nz
2024-09-26 16:41:45.899149	1	0	14267	200	https://www.threenow.co.nz
2024-09-26 16:41:46.099116	2	1	9839	200	https://bestawards.co.nz/studios/tend-health
2024-09-26 16:41:46.440935	1	0	166082	200	https://punakaikifund.co.nz
2024-09-26 16:41:48.417275	1	0	369238	200	https://www.callaghaninnovation.govt.nz
2024-09-26 16:41:48.805230	1	0	170434	200	https://powersurge.co.nz
2024-09-26 16:41:49.068959	1	0	135061	200	https://rugs.bremworth.co.nz
2024-09-26 16:41:49.278103	1	0	68922	200	https://crestline.co.nz
2024-09-26 16:41:49.709609	1	0	92375	200	https://socialvalueaotearoa.nz
2024-09-26 16:41:51.256692	1	0	427729	200	https://designersinstitute.nz
2024-09-26 16:41:51.893130	1	0	15940	200	https://www.catalist.co.nz
2024-09-26 16:41:51.956585	1	0	15457	200	https://ims.callaghaninnovation.govt.nz/myfrst
2024-09-26 16:41:52.345006	1	0	407305	200	https://nz.pinterest.com
2024-09-26 16:41:52.410178	1	0	362908	200	https://www.finerycocktails.co.nz
2024-09-26 16:41:53.948254	1	0	454406	200	https://www.kiwibank.co.nz/personal-banking
2024-09-26 16:41:53.960636	1	0	20330	200	https://www.bjball.co.nz
2024-09-26 16:41:54.268892	1	0	176147	200	https://www.pwc.co.nz
2024-09-26 16:41:54.527781	1	0	398777	200	https://www.autexacoustics.co.nz
2024-09-26 16:41:54.917995	1	0	131700	200	https://www.resene.co.nz
2024-09-26 16:41:55.707874	1	0	3512	200	https://www.zoocreative.co.nz
2024-09-26 16:41:56.049213	1	0	20886	200	https://shop.bjball.co.nz
2024-09-26 16:41:56.812062	1	0	18531	200	https://membership.buynz.org.nz
2024-09-26 16:41:57.309997	1	0	1136521	200	https://www.houzz.co.nz
2024-09-26 16:41:57.354260	1	0	133846	200	https://www.spark.co.nz
2024-09-26 16:41:57.560760	1	0	29729	200	https://techspec.resene.co.nz
2024-09-26 16:41:59.096643	1	0	3268366	200	https://truestock.co.nz
2024-09-26 16:41:59.580924	2	2	315707	200	https://bestawards.co.nz/about
2024-09-26 16:41:59.573353	2	1	31395	200	https://bestawards.co.nz/badges
2024-09-26 16:41:59.582091	1	0	5180	200	https://www.spark.co.nz/online/large-business-govt
2024-09-26 16:41:59.888631	1	0	346158	200	https://motionsickness.co.nz
2024-09-26 16:42:00.005068	1	0	152317	200	https://www.buynz.org.nz
2024-09-26 16:42:00.158516	1	0	180716	200	https://milk.co.nz
2024-09-26 16:42:00.383761	1	0	4869	200	https://www.spark.co.nz/online/business/insights-events/spark-business-lab
2024-09-26 16:42:01.306002	1	0	4844	200	https://www.spark.co.nz/online/about
2024-09-26 16:42:01.344696	1	0	46571	200	https://www.rush.co.nz
2024-09-26 16:42:02.323523	1	0	5825	200	https://www.milktypefoundry.co.nz
2024-09-26 16:42:02.987462	1	0	73304	200	https://www.theguardians.nz
2024-09-26 16:42:03.455328	1	0	148408	200	https://www.blender.nz
2024-09-26 16:42:04.768423	1	0	53593	200	https://www.wildhouse.co.nz
2024-09-26 16:42:04.978423	1	0	168360	200	https://campaignbrief.co.nz
2024-09-26 16:42:04.994567	1	0	41772	200	https://www.stack.co.nz
2024-09-26 16:42:06.801381	2	1	356586	200	https://bestawards.co.nz/digital
2024-09-26 16:42:07.227910	2	1	20743	200	https://bestawards.co.nz/digital/digital-campaigns/colenso-bbdo/pikari-mai
2024-09-26 16:42:07.323577	1	0	54986	200	https://mintdesign.co.nz
2024-09-26 16:42:07.372149	2	1	20047	200	https://bestawards.co.nz/digital/digital-campaigns/colenso-bbdo/state-tally-mypost
2024-09-26 16:42:07.777419	2	1	23411	200	https://bestawards.co.nz/digital/digital-campaigns/daylight/the-world-health-organization-the-delivery
2024-09-26 16:42:09.410245	2	2	65211	200	https://bestawards.co.nz/digital/2010
2024-09-26 16:42:10.049914	2	2	72887	200	https://bestawards.co.nz/digital/2011
2024-09-26 16:42:10.096508	2	2	73176	200	https://bestawards.co.nz/digital/2013
2024-09-26 16:42:10.137432	2	2	68785	200	https://bestawards.co.nz/digital/2012
2024-09-26 16:42:11.357822	2	2	101109	200	https://bestawards.co.nz/digital/2014
2024-09-26 16:42:11.635285	2	2	112193	200	https://bestawards.co.nz/digital/2015
2024-09-26 16:42:11.666067	2	2	119628	200	https://bestawards.co.nz/digital/2017
2024-09-26 16:42:11.906142	2	2	138163	200	https://bestawards.co.nz/digital/2016
2024-09-26 16:42:22.004769	2	3	127443	200	https://bestawards.co.nz/digital/2018
2024-09-26 16:42:25.127074	2	3	124971	200	https://bestawards.co.nz/digital/2019
2024-09-26 16:42:28.887043	2	3	244950	200	https://bestawards.co.nz/digital/2020
2024-09-26 16:42:32.334194	2	2	173478	200	https://bestawards.co.nz/digital/2021
2024-09-26 16:42:35.413841	2	3	112353	200	https://bestawards.co.nz/digital/2022
2024-09-26 16:42:38.809818	2	3	121850	200	https://bestawards.co.nz/digital/2023
2024-09-26 16:42:42.927923	2	2	141506	200	https://bestawards.co.nz/digital/2024
2024-09-26 16:42:46.700261	2	2	18583	200	https://bestawards.co.nz/digital/digital-campaigns/2024
2024-09-26 16:42:47.702865	2	2	19263	200	https://bestawards.co.nz/digital/digital-campaigns/2012
2024-09-26 16:42:47.712388	2	2	21759	200	https://bestawards.co.nz/digital/digital-campaigns/2013
2024-09-26 16:42:47.855137	2	2	22978	200	https://bestawards.co.nz/digital/digital-campaigns/2011
2024-09-26 16:42:48.001906	2	2	25384	200	https://bestawards.co.nz/digital/digital-campaigns/2014
2024-09-26 16:42:48.621714	2	2	21504	200	https://bestawards.co.nz/digital/digital-campaigns/2015
2024-09-26 16:42:48.722098	2	3	15706	200	https://bestawards.co.nz/digital/digital-campaigns/2010
2024-09-26 16:42:54.244444	2	2	21604	200	https://bestawards.co.nz/digital/digital-campaigns/2016
2024-09-26 16:42:55.982439	2	3	16637	200	https://bestawards.co.nz/digital/digital-campaigns/2017
2024-09-26 16:42:58.091675	2	2	18992	200	https://bestawards.co.nz/digital/digital-campaigns/2018
2024-09-26 16:43:00.464193	2	2	24203	200	https://bestawards.co.nz/digital/digital-campaigns/2019
2024-09-26 16:43:02.718099	2	2	23985	200	https://bestawards.co.nz/digital/digital-campaigns/2020
2024-09-26 16:43:04.954584	2	2	25736	200	https://bestawards.co.nz/digital/digital-campaigns/2021
2024-09-26 16:43:08.052162	2	2	24400	200	https://bestawards.co.nz/digital/digital-campaigns/2022
2024-09-26 16:43:11.372316	2	2	24242	200	https://bestawards.co.nz/digital/digital-campaigns/2023
2024-09-26 16:43:18.379046	2	3	16427	200	https://bestawards.co.nz/digital/digital-campaigns/alt-group/pageproof-marketing-site
2024-09-26 16:43:18.632861	2	3	15488	200	https://bestawards.co.nz/digital/digital-campaigns/assembly/kubo-arcade-1
2024-09-26 16:43:19.632797	2	3	14799	200	https://bestawards.co.nz/digital/digital-campaigns/assembly/pwc-extraordinary-challenges
2024-09-26 16:43:19.997923	2	2	19336	200	https://bestawards.co.nz/digital/digital-campaigns/assembly/verizon-better-matters
2024-09-26 16:43:20.692153	2	2	19052	200	https://bestawards.co.nz/digital/digital-campaigns/atomic/2015-the-year-in-product-design
2024-09-26 16:43:21.773603	2	3	20836	200	https://bestawards.co.nz/digital/digital-campaigns/bastion-shine/genesis-supporters-shirt
2024-09-26 16:43:22.442537	2	3	16684	200	https://bestawards.co.nz/digital/digital-campaigns/brogen-averill/urbis-designday
2024-09-26 16:43:22.629520	2	3	19073	200	https://bestawards.co.nz/digital/digital-campaigns/buck/bonds-snoo-zoo
2024-09-26 16:43:22.725996	2	2	14684	200	https://bestawards.co.nz/digital/digital-campaigns/cactuslab/back-of-a-napkin
2024-09-26 16:43:23.820653	2	3	14392	200	https://bestawards.co.nz/digital/digital-campaigns/cactuslab/letterboxd-2012-year-in-review
2024-09-26 16:43:24.588164	2	3	12263	200	https://bestawards.co.nz/digital/digital-campaigns/cactuslab/letterboxd-year-in-review-2013
2024-09-26 16:43:25.588370	2	3	23078	200	https://bestawards.co.nz/digital/digital-campaigns/clemenger-bbdo-limited/codewords
2024-09-26 16:43:25.787171	2	3	21435	200	https://bestawards.co.nz/digital/digital-campaigns/clemenger-bbdo-limited/fondle-filter
2024-09-26 16:43:25.914710	2	2	22719	200	https://bestawards.co.nz/digital/digital-campaigns/clemenger-bbdo-limited/voice-of-racism
2024-09-26 16:43:26.761034	2	2	23083	200	https://bestawards.co.nz/digital/digital-campaigns/clemenger-bbdo/flash
2024-09-26 16:43:27.549454	2	3	14003	200	https://bestawards.co.nz/digital/digital-campaigns/clemenger-bbdo/radio-new-zealand-sounds-like-us-competition
2024-09-26 16:43:27.902279	2	2	20104	200	https://bestawards.co.nz/digital/digital-campaigns/colenso-bbdo/beyond-binary-code-4
2024-09-26 16:43:28.711979	2	3	23420	200	https://bestawards.co.nz/digital/digital-campaigns/colenso-bbdo/ka-mua-ka-muri-2
2024-09-26 16:43:29.693768	2	3	20250	200	https://bestawards.co.nz/digital/digital-campaigns/colenso-bbdo/pedigree-selfiestix
2024-09-26 16:43:30.215188	2	3	21019	200	https://bestawards.co.nz/digital/digital-campaigns/colenso-bbdo/play
2024-09-26 16:43:30.831863	2	3	19748	200	https://bestawards.co.nz/digital/digital-campaigns/colenso-bbdo/state-mistake-report-1
2024-09-26 16:43:31.633251	2	3	18116	200	https://bestawards.co.nz/digital/digital-campaigns/colenso-bbdo/the-smart-phone-line
2024-09-26 16:43:31.853422	2	3	22104	200	https://bestawards.co.nz/digital/digital-campaigns/daylight/the-centenary-collection
2024-09-26 16:43:32.802347	2	2	22822	200	https://bestawards.co.nz/digital/digital-campaigns/ddb-group-aotearoa-nz/correct-the-internet-3
2024-09-26 16:43:32.819398	2	3	16615	200	https://bestawards.co.nz/digital/digital-campaigns/ddb-group-aotearoa-nz/live-dive
2024-09-26 16:43:33.784015	2	1	21849	200	https://bestawards.co.nz/digital/digital-campaigns/ddb-group-aotearoa-nz/netsafe-rescam-20-2
2024-09-26 16:43:34.966192	2	2	23424	200	https://bestawards.co.nz/digital/digital-campaigns/ddb-group-aotearoa-nz/tourism-nz-if-you-seek-1
2024-09-26 16:43:35.192821	2	2	19158	200	https://bestawards.co.nz/digital/digital-campaigns/ddb-new-zealand/re-scam-1
2024-09-26 16:43:36.115177	2	3	18096	200	https://bestawards.co.nz/digital/digital-campaigns/ddb-new-zealand/rules-of-a-fuckbuddy
2024-09-26 16:43:36.583994	2	3	18624	200	https://bestawards.co.nz/digital/digital-campaigns/ddmmyy/Entry:b961dc97-5a36-4b52-bc4f-1f9a6293cfc7
2024-09-26 16:43:37.222034	2	3	18658	200	https://bestawards.co.nz/digital/digital-campaigns/ddmmyy/signifier
2024-09-26 16:43:38.168494	2	3	18617	200	https://bestawards.co.nz/digital/digital-campaigns/ddmmyy/the-future
2024-09-26 16:43:38.250151	2	3	18485	200	https://bestawards.co.nz/digital/digital-campaigns/designworks/Entry:0e775e64-f0b0-4d74-998d-2b31161c91e4
2024-09-26 16:43:38.578624	2	3	15315	200	https://bestawards.co.nz/digital/digital-campaigns/designworks/Entry:13f0e2e7-918d-4f42-83d8-ef5ca0824840
2024-09-26 16:43:39.788619	2	3	17021	200	https://bestawards.co.nz/digital/digital-campaigns/digital-arts-network/adidas-super-obsessed
2024-09-26 16:43:39.896833	2	3	13355	200	https://bestawards.co.nz/digital/digital-campaigns/digital-arts-network/anz-bank-your-way
2024-09-26 16:43:40.210538	2	3	12344	200	https://bestawards.co.nz/digital/digital-campaigns/digital-arts-network/lifes-choice-1
2024-09-26 16:43:40.800736	2	3	18779	200	https://bestawards.co.nz/digital/digital-campaigns/digital-arts-network/take-a-flight
2024-09-26 16:43:41.770170	2	3	15223	200	https://bestawards.co.nz/digital/digital-campaigns/dna-1/wellingtonnz-advent-calendar
2024-09-26 16:43:41.882787	2	3	16195	200	https://bestawards.co.nz/digital/digital-campaigns/fcb-new-zealand-1/brighter-money
2024-09-26 16:43:41.957023	2	3	16885	200	https://bestawards.co.nz/digital/digital-campaigns/ed/sff-2019-film-finder
2024-09-26 16:43:42.176402	2	3	13375	200	https://bestawards.co.nz/digital/digital-campaigns/fracture/lipton-ice-tea-summer-festival
